,respondent_id,xyz_vaccine,seasonal_vaccine
75,26782,0.9210081093131084,0.6469121795164026
76,26783,0.9145156270525874,0.5858568865674108
77,26784,0.7095207279628719,0.701739341971898
78,26785,0.5627696853256262,0.5876006364429399
79,26786,0.8621253011368379,0.6632573488050263
80,26787,0.8488930538452575,0.6562955244632618
81,26788,0.843748769085828,0.9458310226408553
82,26789,0.9834242253772917,0.7454055045462658
83,26790,0.8987479377774568,0.6418312342669991
84,26791,0.9292994277724475,0.9198318913157824
85,26792,0.8507174117513605,0.5337851806109026
86,26793,0.8598884594946761,0.89032355885935
87,26794,0.6028967134100299,0.7643084439823108
88,26795,0.9552127096995274,0.8117864540174903
89,26796,0.9441382638010591,0.9158285167966506
90,26797,0.8715351505298317,0.648009619605727
91,26798,0.8348853583788264,0.6259152498208314
92,26799,0.79418710278197,0.8138764380793877
93,26800,0.9453984358226659,0.9418599702923924
94,26801,0.6586227256634882,0.5254242508067775
95,26802,0.9019295712128901,0.7969115134485574
96,26803,0.9380868733607167,0.8314621974983482
97,26804,0.9348772478186842,0.8834146773904543
98,26805,0.9490471119250854,0.9363542269124554
99,26806,0.9217337531778625,0.8815602312372317
100,26807,0.5624967309043576,0.9177563631161985
101,26808,0.889790175801572,0.6373671696505897
102,26809,0.7525693398214834,0.7661913167980566
103,26810,0.9581753842706421,0.884242823545317
104,26811,0.9309997940031287,0.8555121007612158
105,26812,0.8780282597529778,0.7366933391535235
106,26813,0.6441950070416599,0.6485121971747931
107,26814,0.9433527743160735,0.5075177790332026
108,26815,0.9191591663439592,0.7827599051999827
109,26816,0.9414187778941511,0.7234577472430179
110,26817,0.8903824729415065,0.5095071741114005
111,26818,0.8711691610287943,0.8030161990840436
112,26819,0.6040166652946813,0.5412209215367421
113,26820,0.898565537261376,0.7070537505541084
114,26821,0.8987036184074089,0.5647427562194027
115,26822,0.7942339180282773,0.6416317269573952
116,26823,0.5536457136138208,0.6968147750905771
117,26824,0.9295778500588835,0.831997947977991
118,26825,0.5836999650792151,0.7385150425943005
119,26826,0.9182046779522943,0.5685145932673634
120,26827,0.9166805420196351,0.8842744919458889
121,26828,0.8928249015757774,0.6373682488094187
122,26829,0.5885773089053138,0.9181154239377035
123,26830,0.9395424969863019,0.6038501356691864
124,26831,0.7067716287110544,0.8145606832025022
125,26832,0.877199734387097,0.750027506952378
126,26833,0.9827419320164541,0.5614684910363885
127,26834,0.7683308072029845,0.5807797128367588
128,26835,0.6171031773655402,0.7561508267773953
129,26836,0.7224708188411647,0.8251277972456343
130,26837,0.9386149620641888,0.9874232335700734
131,26838,0.8782322598838327,0.5176941088260725
132,26839,0.8554181345039569,0.600125492737418
133,26840,0.9125145855568322,0.8569595495738362
134,26841,0.6561721527926035,0.6892528051944575
135,26842,0.8982966972881877,0.7610045413167666
136,26843,0.9534295180734225,0.9853876767129306
137,26844,0.9537748199949035,0.5877599900561291
138,26845,0.8982938635598792,0.8895546396276798
139,26846,0.9480293668917159,0.550366829732239
140,26847,0.5014510559025772,0.8118393317933489
141,26848,0.9572970839757181,0.6515440939189743
142,26849,0.9149188154298944,0.6913049292421392
143,26850,0.5144965938211273,0.5585233342269522
144,26851,0.9652630688518299,0.94795073383059
145,26852,0.9246833003813499,0.7481745944357449
146,26853,0.8088591613725127,0.8069934892857085
147,26854,0.9607390254285008,0.8361844075213802
148,26855,0.5312030224574209,0.7285718761999354
149,26856,0.8714907262748888,0.8747336832588403
150,26857,0.7459928523644178,0.7904411829835142
151,26858,0.8536892444861609,0.5098747493363985
152,26859,0.9134130187088252,0.8630265398728623
153,26860,0.9361141531652754,0.9114597911183498
154,26861,0.9140941824416432,0.9139130389858607
155,26862,0.9165611442800768,0.8306503778584435
156,26863,0.8490511635873299,0.5728207778451251
157,26864,0.5167376188963548,0.5620943404571117
158,26865,0.9737212934632871,0.9495370708208972
159,26866,0.7820351207198215,0.5640007178089848
160,26867,0.8465796937529081,0.7262275180274227
161,26868,0.6425700817086649,0.9151646677883191
162,26869,0.8992635179112634,0.663241962799302
163,26870,0.6236205373782215,0.8350644652506801
164,26871,0.9589476633034183,0.9599557073502591
165,26872,0.9152344683162141,0.5509695478921305
166,26873,0.9037464668961279,0.7028002963416304
167,26874,0.9105359739659606,0.771610008090695
168,26875,0.5410410002387108,0.8390555133958377
169,26876,0.8820712140584618,0.8733646001105042
170,26877,0.9331624322655024,0.6535267820779351
171,26878,0.8811249635493563,0.6605041096799111
172,26879,0.9850451587280757,0.9820585601350821
173,26880,0.9300979645415746,0.9405325605733003
174,26881,0.9659878013297938,0.8688802350919229
175,26882,0.9309219206343815,0.8150582665449131
176,26883,0.9041956514170464,0.6591883186300761
177,26884,0.904899510993349,0.8158871953611933
178,26885,0.8041784734523324,0.7086940109250403
179,26886,0.9419570327243438,0.5698444199336485
180,26887,0.5734105796893258,0.8191001454789804
181,26888,0.7536529253080114,0.8256302509886411
182,26889,0.9421640460569012,0.8545713147212297
183,26890,0.8116820128413706,0.5658340637015473
184,26891,0.7143992230008362,0.553112757406155
185,26892,0.710308833284883,0.874792961487526
186,26893,0.9232684187741114,0.724976724448841
187,26894,0.9111301199741229,0.8344065625454654
188,26895,0.9281301858500756,0.7147824889968908
189,26896,0.9392217841647688,0.8978229778805877
190,26897,0.9464479525175775,0.8634422703400293
191,26898,0.7571727265111523,0.5341196117321616
192,26899,0.9169830806990007,0.8090964608726038
193,26900,0.8821175520292528,0.6100516787136905
194,26901,0.9840121254243472,0.6606811668472956
195,26902,0.8482242390936724,0.8445478357166569
196,26903,0.8607585588539879,0.9554451801431412
197,26904,0.9333731225350446,0.5818712219574771
198,26905,0.7070362431503472,0.8163878374675939
199,26906,0.9158754060500748,0.5203470450317672
200,26907,0.9720490881823542,0.739735980198673
201,26908,0.9094657614250717,0.5741479767246306
202,26909,0.7988886895601295,0.6276227044964855
203,26910,0.7715131813601414,0.571054057615036
204,26911,0.8662733271985521,0.7952296755295446
205,26912,0.5169074437279656,0.9171959333495024
206,26913,0.7052395477146969,0.8001463294708451
207,26914,0.9042079720922832,0.8029025279940021
208,26915,0.8626057978237218,0.6801607586379979
209,26916,0.8884340083200147,0.6710172611611505
210,26917,0.9793650329611922,0.9278669615532167
211,26918,0.5887600963267628,0.7915317640684373
212,26919,0.7649646044707372,0.5533564745928626
213,26920,0.941482071469603,0.7870092423013999
214,26921,0.8556010177505471,0.8951294771965193
215,26922,0.9079411308781251,0.9029690466225171
216,26923,0.9042143353571813,0.5096587925523139
217,26924,0.5256747406496904,0.7313990597259314
218,26925,0.8821664791658603,0.5314567513062295
219,26926,0.6705653935803583,0.5343478984457364
220,26927,0.6974013559943888,0.7334821340018839
221,26928,0.9375997132314897,0.512812700836901
222,26929,0.9116960403014165,0.8234130170301805
223,26930,0.7546490017490981,0.8249699530266567
224,26931,0.8920881803501123,0.6120357103569765
225,26932,0.9406783070187279,0.8311238016222127
226,26933,0.926601419295975,0.765835994882455
227,26934,0.6108797485797848,0.7939239090918573
228,26935,0.8769382504360987,0.5184738142058011
229,26936,0.5090515660557322,0.8041781405093354
230,26937,0.7634316371070929,0.6689432293745201
231,26938,0.8590149553316451,0.8561536352807071
232,26939,0.9590709455783974,0.9503085881822522
233,26940,0.8760060092322686,0.746710686880135
234,26941,0.916647114713865,0.5882834674296993
235,26942,0.6552125588923874,0.8810455971405574
236,26943,0.8879309600010188,0.6809220317599116
237,26944,0.8824541047468379,0.5914669432609421
238,26945,0.8528521336520717,0.6071782564413407
239,26946,0.8487985367561721,0.8434517358565842
240,26947,0.8699600796130296,0.5190518206760565
241,26948,0.9678919693751983,0.9197798604294712
242,26949,0.9840959555155097,0.9807657414060982
243,26950,0.9561290101975333,0.5513447163561425
244,26951,0.913477998732324,0.6164351965707155
245,26952,0.7216684968852392,0.9431343439736908
246,26953,0.6508076791363412,0.8993610300760816
247,26954,0.8851175582273776,0.6733742027626657
248,26955,0.781498451866838,0.6473611274939319
249,26956,0.8892103149056446,0.7146194859159781
250,26957,0.9665138593368979,0.8909008126484249
251,26958,0.6451988655907286,0.610088340821184
252,26959,0.9595059301714013,0.8045616655923723
253,26960,0.9445917374726893,0.9141666509877421
254,26961,0.8199583149209413,0.5124298249470918
255,26962,0.853528754060622,0.8414968067752708
256,26963,0.8372383506824305,0.6364805502041175
257,26964,0.9129403205231809,0.8782942384893243
258,26965,0.6856886690351832,0.8888478132211066
259,26966,0.9854350573840224,0.9806825290487071
260,26967,0.8641432045043608,0.5767687335678584
261,26968,0.9514238080244872,0.7144813570026038
262,26969,0.8814325551830973,0.6236546591288242
263,26970,0.7701399901388974,0.6013876904589966
264,26971,0.9083131812010097,0.648977772526889
265,26972,0.9784812578528715,0.9311706379280708
266,26973,0.9202888939977389,0.8417583472664134
267,26974,0.8719871120200896,0.6215534901011932
268,26975,0.92997636904973,0.5925812533064875
269,26976,0.7597548031191214,0.5011525194058861
270,26977,0.946443764826045,0.7007674624300879
271,26978,0.9631577565170446,0.7949180779248688
272,26979,0.740302489701734,0.6689072078713934
273,26980,0.9496305870352465,0.9114613082240097
274,26981,0.9327551074208904,0.5228241778941103
275,26982,0.723619981353329,0.870095841875394
276,26983,0.8752286315700026,0.5245366323828637
277,26984,0.9046003581707683,0.807043365306382
278,26985,0.970239921804229,0.8637034224843789
279,26986,0.812058408020682,0.6550059399606314
280,26987,0.9267240342717671,0.8006454152005208
281,26988,0.9586739608654223,0.8419644036546989
282,26989,0.7409570624576445,0.5926671648460492
283,26990,0.9858247503125332,0.9547526345451537
284,26991,0.5894564789229069,0.5849319120205669
285,26992,0.6334695770679973,0.5636330898029687
286,26993,0.8427832457869355,0.7199157428326768
287,26994,0.7811620442797432,0.5679031632303192
288,26995,0.8819286850806094,0.5444746524822273
289,26996,0.5072260507466705,0.6617638432768318
290,26997,0.9543948897191822,0.9030411648316873
291,26998,0.9412587515279742,0.9253775511554864
292,26999,0.5570799473999867,0.5361622431016986
293,27000,0.8492256518789105,0.5688235894151186
294,27001,0.9523976692413558,0.7161198321149163
295,27002,0.9881306539875192,0.7764747624839676
296,27003,0.9709872054728346,0.9492221127076819
297,27004,0.9140994182250891,0.7544908411911465
298,27005,0.7543069761994122,0.6078654744152826
299,27006,0.6488820949718204,0.7751391192561226
300,27007,0.8406172052157148,0.570532104096561
301,27008,0.9692499424210352,0.9407433761626336
302,27009,0.8813653308517866,0.5288228038249206
303,27010,0.8732562056052136,0.6014987407789818
304,27011,0.8501782943710928,0.7139331264304485
305,27012,0.6004461459350239,0.7588641332318146
306,27013,0.8370545076335162,0.5275439721658548
307,27014,0.9438995327583364,0.6094882556021732
308,27015,0.9315055034978638,0.7929903980977977
309,27016,0.8654015149692473,0.6614444515488176
310,27017,0.7266499069862304,0.661160866124178
311,27018,0.8667903499527407,0.5271250638191542
312,27019,0.7797815464973011,0.8841374497276149
313,27020,0.7016081745331946,0.6803350932914004
314,27021,0.8419237014623869,0.5751714820753934
315,27022,0.834187953128437,0.7128425813308725
316,27023,0.8987245415547948,0.8723620683745368
317,27024,0.9495712171417978,0.7973274281405143
318,27025,0.8918777964917604,0.9257288851918599
319,27026,0.8799816655206755,0.5283212411019109
320,27027,0.9186365960377959,0.5547139422922842
321,27028,0.842110227434793,0.6455191956376758
322,27029,0.9276321984303039,0.7492509143845348
323,27030,0.799910479177638,0.6007974933338067
324,27031,0.8125419170229001,0.8513493255351785
325,27032,0.8112753174746749,0.5129810374818529
326,27033,0.7033627437483693,0.5141918609011171
327,27034,0.9799751192205172,0.5590217165596144
328,27035,0.8672265762363429,0.6679101657125973
329,27036,0.8173285903561134,0.6555738959750201
330,27037,0.5490810659402374,0.6695966247757018
331,27038,0.9495639999042164,0.9671037491813832
332,27039,0.6231115708110132,0.9252361293957534
333,27040,0.8948122412566166,0.9124412316620443
334,27041,0.8803385294084147,0.5136318178044366
335,27042,0.892559632125953,0.769651522649862
336,27043,0.6822244547768876,0.9129287038405247
337,27044,0.9885812845815867,0.9827601014858001
338,27045,0.8727759847326508,0.5198705417157383
339,27046,0.9157880935705025,0.8774680207824506
340,27047,0.5897811973693173,0.5459578219439314
341,27048,0.8030929184005121,0.5640482394711678
342,27049,0.5501415123720388,0.8854281285801042
343,27050,0.9562486649345765,0.5048058469518685
344,27051,0.8851790784868561,0.6803048388548844
345,27052,0.9090706539613136,0.8392983439700747
346,27053,0.7108148220749662,0.8693741134604933
347,27054,0.9559242390067182,0.9381841487435914
348,27055,0.8624432414471404,0.9010890551900154
349,27056,0.9653626165778336,0.9251998555223946
350,27057,0.9371396616646962,0.8870118752484512
351,27058,0.6815917338631865,0.8597433258647588
352,27059,0.9188197566237817,0.687652189522751
353,27060,0.9658485687205568,0.6361393354671957
354,27061,0.8753511209930129,0.5558149389564342
355,27062,0.9301394581172471,0.5481441079360982
356,27063,0.9097585852927239,0.7212561782742858
357,27064,0.8733441967919786,0.6909839962706449
358,27065,0.9365807731818773,0.7429389804530134
359,27066,0.8982676980378443,0.7482120242812417
360,27067,0.6641811941632547,0.7246479729862154
361,27068,0.8823390920727736,0.9412821925176503
362,27069,0.511442307639126,0.8452800760699386
363,27070,0.933065148903615,0.8898850364734214
364,27071,0.9088267249323442,0.880241989842675
365,27072,0.8917222613830014,0.6724415139430511
366,27073,0.9465796823639829,0.8531315903642632
367,27074,0.9563513655345275,0.7306780820242087
368,27075,0.7074141659264251,0.9081142097757227
369,27076,0.606721706173275,0.8443700968083323
370,27077,0.9411860521775306,0.8656928787632883
371,27078,0.6762983042106249,0.8172562934171983
372,27079,0.7421692072302054,0.9262699433337026
373,27080,0.9062339129114519,0.686839043315498
374,27081,0.9589526854819226,0.7638710382528144
375,27082,0.7182423112829428,0.5843213568118533
376,27083,0.9188548209831373,0.7584344024793559
377,27084,0.8602023351733148,0.7508427150160563
378,27085,0.9371619760480989,0.968971887399573
379,27086,0.9540913604682311,0.9295143066895608
380,27087,0.8916041659978147,0.8280340267467226
381,27088,0.8037593339544514,0.514632775430013
382,27089,0.881890547151932,0.8349011210577835
383,27090,0.687421170186741,0.6410724203414199
384,27091,0.567183378821495,0.8694614108498282
385,27092,0.890463352026148,0.6849626189054953
386,27093,0.7833404144324758,0.6319350873513349
387,27094,0.9913976703524454,0.9800375396766785
388,27095,0.9292667547389797,0.5622289045535783
389,27096,0.9582866300930227,0.8196516724089017
390,27097,0.6691470535784665,0.8019701055222533
391,27098,0.5611506212152153,0.784538585558043
392,27099,0.8363874711833654,0.5393629406200393
393,27100,0.8414826944369664,0.8984436086043976
394,27101,0.9343357622131823,0.5627618612656295
395,27102,0.9153192815798796,0.8550292439559012
396,27103,0.9733459891638742,0.9233460812221214
397,27104,0.7888209749445714,0.5928764200114089
398,27105,0.8936192874987088,0.5964716768026008
399,27106,0.5601638136476084,0.7097615276116803
400,27107,0.5121325924462784,0.6444216230538224
401,27108,0.8783224868209741,0.695577492692957
402,27109,0.8842575326383664,0.6551182238839741
403,27110,0.9094129524537383,0.7177801246330515
404,27111,0.9218482799391554,0.5533323491551818
405,27112,0.6063180345006712,0.5028827777105627
406,27113,0.8969191036815669,0.6318867313047474
407,27114,0.9098277068084505,0.7964808279398097
408,27115,0.7107503981880836,0.8901683468617684
409,27116,0.8591609581733746,0.8787126230281632
410,27117,0.9149308997247388,0.8511551255228508
411,27118,0.8598795441025242,0.5008794668570087
412,27119,0.9436547492298054,0.6285779222101651
413,27120,0.7052061137597023,0.9468727350720858
414,27121,0.9770354480624605,0.7471013091691883
415,27122,0.8860577466458149,0.5255886531359951
416,27123,0.8981965011194732,0.7850684327163092
417,27124,0.9014139770418808,0.7183710969170061
418,27125,0.9702768296017042,0.9618009238854439
419,27126,0.5028623757435833,0.8615488753259222
420,27127,0.9286064299172878,0.9132087224321112
421,27128,0.7701353784259894,0.6781498494585861
422,27129,0.5433547412281466,0.6206675608116914
423,27130,0.8858409017434326,0.7303140605155299
424,27131,0.9131301002604746,0.8549465829967448
425,27132,0.5341905211511806,0.9348260067920091
426,27133,0.8598198933855613,0.6568288147830754
427,27134,0.5679509362718035,0.7000715471149156
428,27135,0.8222767301113711,0.611704735163341
429,27136,0.925013720159642,0.5566104921164738
430,27137,0.9305053274205608,0.7561811957440263
431,27138,0.7712751033319932,0.6290762193284445
432,27139,0.91859795293149,0.8927933589647766
433,27140,0.8284412335149313,0.8858111987701269
434,27141,0.6400245040135613,0.7835836805041618
435,27142,0.9236750896962891,0.6590879638538281
436,27143,0.7975070766804112,0.6728274499772343
437,27144,0.9387464022167145,0.9553610649295419
438,27145,0.5763792936753692,0.7665344783405112
439,27146,0.9490557056703937,0.8814054538117567
440,27147,0.9410308669689217,0.742174317611428
441,27148,0.8718009160962173,0.8726466703542239
442,27149,0.6779961211381321,0.8232082803412
443,27150,0.679916160758729,0.9367743070172894
444,27151,0.9150532729240733,0.5376239093335274
445,27152,0.961129830567853,0.7110150643651341
446,27153,0.8363589780478154,0.7704907639237513
447,27154,0.7134119682016561,0.8724469168457991
448,27155,0.7833849213801531,0.7091551358169851
449,27156,0.976313694553572,0.6788892652586336
450,27157,0.9725039197945382,0.7727550281927567
451,27158,0.881947968364767,0.5992218832231854
452,27159,0.8897678646433513,0.5157715672105384
453,27160,0.6603456100932148,0.5052958724397093
454,27161,0.7742937597756383,0.7640391239703263
455,27162,0.8255569483092694,0.8962749617636978
456,27163,0.7232192929641721,0.5852403503859483
457,27164,0.9087450487406985,0.9500698782639369
458,27165,0.5728744412796681,0.6744970955962483
459,27166,0.8960280015141431,0.7926712847898022
460,27167,0.8884496865238262,0.6141550092718224
461,27168,0.8223976324872637,0.8527890316767603
462,27169,0.5507178771139148,0.7231485356692892
463,27170,0.7848860423436665,0.5584227024737171
464,27171,0.9411725416008967,0.6936131008861431
465,27172,0.9505111105946961,0.7618110869838077
466,27173,0.5398166338502115,0.7518811542363044
467,27174,0.8780628116963614,0.7844401399442553
468,27175,0.8702747261361827,0.5854778045615101
469,27176,0.5698525780710681,0.9123583774808235
470,27177,0.6088459809191613,0.870278430052452
471,27178,0.8682625050378965,0.5733081539373146
472,27179,0.9018219821563294,0.7356298934417163
473,27180,0.7747953754951314,0.6435529880483486
474,27181,0.9594690961666406,0.8473805908673298
475,27182,0.5824394687869303,0.8139228241140947
476,27183,0.9249296504120856,0.5770371129695376
477,27184,0.9605078830677932,0.7547024131863491
478,27185,0.5342704016330732,0.8104362415238343
479,27186,0.774105551449235,0.7292182708502456
480,27187,0.815424474821814,0.510958946959815
481,27188,0.9414894245471285,0.7021090111799569
482,27189,0.9372304260196463,0.5553238002916892
483,27190,0.6205609516202691,0.8593266961596404
484,27191,0.8609531061582253,0.9075651269463453
485,27192,0.5147206687677907,0.7731976643765013
486,27193,0.9791967032752845,0.8873408801941942
487,27194,0.8540147097983992,0.5246155583342872
488,27195,0.9335860649127399,0.8560896046129249
489,27196,0.7906847781901357,0.6602034071887065
490,27197,0.8944625403104995,0.7168737339639037
491,27198,0.899733795581038,0.9689542472236429
492,27199,0.9655620636107148,0.905978018371461
493,27200,0.7817220417712073,0.5506723981550576
494,27201,0.6054560545197751,0.7710226904804016
495,27202,0.9333001448466944,0.9563879905870396
496,27203,0.9314452677424813,0.8284145925882319
497,27204,0.9601116821350051,0.8852153908751246
498,27205,0.9107693532015023,0.760075139613915
499,27206,0.8024606096216284,0.5203008958250774
500,27207,0.9326545209831947,0.8435680244993137
501,27208,0.6736232352263617,0.5349050265020441
502,27209,0.8941451399149722,0.7998125445986067
503,27210,0.7812707612943092,0.6565445288039898
504,27211,0.7961658599569492,0.5602740305610225
505,27212,0.5767055173023506,0.860839797496706
506,27213,0.536571006936105,0.5004599903224016
507,27214,0.9674349778881808,0.9085037357327183
508,27215,0.8668396748093633,0.7988357605891054
509,27216,0.9049255688144443,0.7500017614431647
510,27217,0.9387184480501995,0.9023593279481277
511,27218,0.6388371602843399,0.8819381784124053
512,27219,0.745196715194961,0.5904459166236321
513,27220,0.8652773215319316,0.5161835577339899
514,27221,0.8407376603728993,0.582874669284846
515,27222,0.8187820261996552,0.5956087741468788
516,27223,0.9435472159372825,0.6529784536440523
517,27224,0.8081651167569366,0.5977101133817904
518,27225,0.8609738676800391,0.7956732618737223
519,27226,0.9706932114983093,0.7428524499364719
520,27227,0.8340528599452106,0.5556109928022984
521,27228,0.7423732910016431,0.7061521673342418
522,27229,0.7749127563001492,0.9223972978263191
523,27230,0.8321609843010002,0.9307063872400156
524,27231,0.500898595294837,0.888265582467245
525,27232,0.8859947038905878,0.5050294833368876
526,27233,0.5519922040476317,0.6418808071607724
527,27234,0.8967100173603356,0.9739952988423337
528,27235,0.8519461419822818,0.9273365234411752
529,27236,0.9137545096000064,0.8217882413142977
530,27237,0.7208897933960813,0.5475877843703483
531,27238,0.7476774527399,0.69360639962299
532,27239,0.6297313942946964,0.716313020777052
533,27240,0.8412914938634417,0.5356653295537195
534,27241,0.8871903805972206,0.6783540304804349
535,27242,0.6592676246899105,0.7576632823074246
536,27243,0.9083484278272973,0.828865504809294
537,27244,0.9039799496747329,0.7351109367170844
538,27245,0.915416712610658,0.7045769100109016
539,27246,0.7654995031074955,0.9486607127755505
540,27247,0.8432033799775229,0.8747719817149984
541,27248,0.8722439442477686,0.5340112650619232
542,27249,0.870315980408305,0.5388602093820117
543,27250,0.8725873264159084,0.6144564780752949
544,27251,0.914982625041145,0.7103950910759673
545,27252,0.5275159807383814,0.7712044141702049
546,27253,0.9295146717983072,0.7918595435316055
547,27254,0.8142146879174181,0.9304892168124008
548,27255,0.8859452022730551,0.7504298514631464
549,27256,0.6683465313683706,0.8674571403093962
550,27257,0.577906472484379,0.6205834585836818
551,27258,0.5845371012217634,0.8225896667867374
552,27259,0.5395306173916243,0.8633811211802873
553,27260,0.7754289339802611,0.6098240700813133
554,27261,0.9329954605174464,0.5344886337520018
555,27262,0.8554733497236386,0.5195121833130164
556,27263,0.9046702598843854,0.8960420854799882
557,27264,0.9394980941042668,0.8716866135764141
558,27265,0.9082023883951853,0.7187776839737877
559,27266,0.8102875442430791,0.6661781496449756
560,27267,0.7726623376271888,0.887176953060016
561,27268,0.9651379194110279,0.651521164606961
562,27269,0.801407532883356,0.691636722003645
563,27270,0.9522943311483555,0.9249680840102148
564,27271,0.929146337100826,0.6483075200226899
565,27272,0.9739002470244549,0.6444318496250785
566,27273,0.9007283058130462,0.6549072920679292
567,27274,0.8622623342728956,0.5026231366520937
568,27275,0.8119819879740586,0.5907448028385414
569,27276,0.9899997758968745,0.9687696134723653
570,27277,0.9356134448376274,0.8181753058667895
571,27278,0.8338550161190963,0.5132981738235465
572,27279,0.909123777917863,0.7414293355133363
573,27280,0.702991299721518,0.6222204026089192
574,27281,0.9000333306559021,0.5717846767631924
575,27282,0.9242104749718056,0.8615686533207224
576,27283,0.989193379570958,0.952442013396024
577,27284,0.6613204422572015,0.6672754258298356
578,27285,0.8430263431584052,0.5437527383989953
579,27286,0.9532652379151629,0.861747229908001
580,27287,0.8155964081970246,0.5360735568148989
581,27288,0.7894649930858841,0.9357258961760027
582,27289,0.8228381972868359,0.8344784642119529
583,27290,0.9584506905847237,0.8249771901684305
584,27291,0.8040468770792641,0.8436926108951669
585,27292,0.919607071951116,0.7157211182890809
586,27293,0.8928712656773916,0.9070521567956984
587,27294,0.9808522776543189,0.9638436134561778
588,27295,0.8125903508522191,0.6752190230415008
589,27296,0.8710234036675738,0.8868640149278724
590,27297,0.9327197971536414,0.7271132807261185
591,27298,0.8825100974987278,0.7461421354975333
592,27299,0.7869520599626675,0.5832830565852734
593,27300,0.839167868539046,0.8839477176775195
594,27301,0.9865285116617727,0.9497621744038943
595,27302,0.9153159790205689,0.5063682521097286
596,27303,0.9750128127008623,0.9687643643057339
597,27304,0.9265640257021277,0.5350845842849988
598,27305,0.8996678597542029,0.8572240830814067
599,27306,0.8891468684988004,0.5141507528563081
600,27307,0.7325940767932513,0.8334617597596555
601,27308,0.8443689523330287,0.6136275356518865
602,27309,0.6310112612504712,0.8858748199949883
603,27310,0.9393671598755627,0.8029111553540998
604,27311,0.8376662966344337,0.7700216554511383
605,27312,0.9247957034756272,0.7824325206023184
606,27313,0.8941552218695994,0.7997067661102513
607,27314,0.9451256903325087,0.9336385369833582
608,27315,0.8892388173893794,0.6252289847162342
609,27316,0.6086081436535944,0.7650287743185701
610,27317,0.9530081294410827,0.9255753618337932
